,ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.flags,tcp.analysis.ack_rtt,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,label
542,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,48.0,17.0,0.0,0.0,0.0,259.384562,0.000976,0.015616999999999999,0.000976,benign
543,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,48.0,17.0,0.000977,0.0,0.0,259.385539,0.000977,0.016594,0.000977,benign
544,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1069.0,74.0,0.0,48.0,16.0,0.0019510000000000003,0.0,0.0,259.38749,0.0019510000000000003,0.018545,0.0019510000000000003,benign
545,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.432388,0.044898,0.0,0.0,benign
546,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.07621800000004,4.64383,0.0,0.0,benign
547,167772687,167772674,60.0,1.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,49.0,2.0,0.0,0.0,0.0,264.389939,0.313721,0.0,0.0,benign
548,167772674,167772687,60.0,1.0,0.0,0.0,0.0,64.0,6.0,5792.0,1.0,0.0,0.0,49.0,18.0,0.000978,0.0,0.0,264.390917,0.000978,0.000978,0.000978,benign
549,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,49.0,16.0,0.001952,0.0,0.0,264.392869,0.001952,0.00293,0.001952,benign
550,167772687,167772674,124.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,49.0,24.0,0.0,1.0,0.0,264.393875,0.001006,0.003936,0.001006,benign
551,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,0.0,49.0,16.0,0.00098,0.0,0.0,264.394855,0.00098,0.004915999999999999,0.00098,benign
552,167772674,167772687,1119.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,1067.0,49.0,24.0,0.0,0.0,0.0,264.403603,0.008748,0.013663999999999999,0.008748,benign
553,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,49.0,16.0,0.000976,0.0,0.0,264.404579,0.000976,0.01464,0.000976,benign
554,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,49.0,17.0,0.0,0.0,0.0,264.405554,0.000975,0.015615,0.000975,benign
555,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,49.0,17.0,0.000978,0.0,0.0,264.40653199999997,0.000978,0.016593,0.000978,benign
556,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1069.0,74.0,0.0,49.0,16.0,0.0019850000000000002,0.0,0.0,264.408517,0.0019850000000000002,0.018578,0.0019850000000000002,benign
557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.81084599999997,4.402329,0.0,0.0,benign
558,167772687,167772674,60.0,1.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,269.41025299999995,0.599407,0.0,0.0,benign
559,167772674,167772687,60.0,1.0,0.0,0.0,0.0,64.0,6.0,5792.0,1.0,0.0,0.0,50.0,18.0,0.000976,0.0,0.0,269.411229,0.000976,0.000976,0.000976,benign
560,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,50.0,16.0,0.000976,0.0,0.0,269.412205,0.000976,0.001952,0.000976,benign
561,167772687,167772674,124.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,50.0,24.0,0.0,1.0,0.0,269.413181,0.000976,0.002928,0.000976,benign
562,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,0.0,50.0,16.0,0.000977,0.0,0.0,269.414158,0.000977,0.0039049999999999996,0.000977,benign
563,167772674,167772687,1119.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,1067.0,50.0,24.0,0.0,0.0,0.0,269.421965,0.007807,0.011712,0.007807,benign
564,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,50.0,16.0,0.000976,0.0,0.0,269.42294100000004,0.000976,0.012688,0.000976,benign
565,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,50.0,17.0,0.0,0.0,0.0,269.424894,0.001953,0.014641,0.001953,benign
566,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,50.0,17.0,0.000976,0.0,0.0,269.42587000000003,0.000976,0.015616999999999999,0.000976,benign
567,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1069.0,74.0,0.0,50.0,16.0,0.0019510000000000003,0.0,0.0,269.427821,0.0019510000000000003,0.017568,0.0019510000000000003,benign
568,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.51126600000003,4.083444999999999,0.0,0.0,benign
569,167772687,167772674,60.0,1.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,51.0,2.0,0.0,0.0,0.0,274.429893,0.9186270000000001,0.0,0.0,benign
570,167772674,167772687,60.0,1.0,0.0,0.0,0.0,64.0,6.0,5792.0,1.0,0.0,0.0,51.0,18.0,0.001003,0.0,0.0,274.430896,0.001003,0.001003,0.001003,benign
571,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,51.0,16.0,0.001925,0.0,0.0,274.432821,0.001925,0.002928,0.001925,benign
572,167772687,167772674,124.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,51.0,24.0,0.0,1.0,0.0,274.433824,0.001003,0.0039310000000000005,0.001003,benign
573,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,0.0,51.0,16.0,0.0009480000000000001,0.0,0.0,274.434772,0.0009480000000000001,0.004879,0.0009480000000000001,benign
574,167772674,167772687,1119.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,1067.0,51.0,24.0,0.0,0.0,0.0,274.443138,0.008366,0.013244999999999998,0.008366,benign
575,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,51.0,16.0,0.0019010000000000001,0.0,0.0,274.445039,0.0019010000000000001,0.015146000000000001,0.0019010000000000001,benign
576,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,51.0,17.0,0.0,0.0,0.0,274.446176,0.001137,0.016283000000000002,0.001137,benign
577,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,51.0,17.0,0.0009699999999999999,0.0,0.0,274.447146,0.0009699999999999999,0.017253,0.0009699999999999999,benign
578,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1069.0,74.0,0.0,51.0,16.0,0.0019510000000000003,0.0,0.0,274.449097,0.0019510000000000003,0.019204,0.0019510000000000003,benign
579,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.85247000000004,3.403373,0.0,0.0,benign
580,167772687,167772674,60.0,1.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,279.45779,1.60532,0.0,0.0,benign
581,167772674,167772687,60.0,1.0,0.0,0.0,0.0,64.0,6.0,5792.0,1.0,0.0,0.0,52.0,18.0,0.000973,0.0,0.0,279.458763,0.000973,0.000973,0.000973,benign
582,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,52.0,16.0,0.0019510000000000003,0.0,0.0,279.460714,0.0019510000000000003,0.002924,0.0019510000000000003,benign
583,167772687,167772674,124.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,52.0,24.0,0.0,1.0,0.0,279.460714,0.0,0.002924,0.0,benign
584,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,0.0,52.0,16.0,0.001952,0.0,0.0,279.462666,0.001952,0.004876,0.001952,benign
585,167772674,167772687,1119.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,1067.0,52.0,24.0,0.0,0.0,0.0,279.471481,0.008815,0.013691,0.008815,benign
586,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,52.0,16.0,0.0019210000000000002,0.0,0.0,279.473402,0.0019210000000000002,0.015612000000000001,0.0019210000000000002,benign
587,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,52.0,17.0,0.0,0.0,0.0,279.474378,0.000976,0.016588,0.000976,benign
588,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,52.0,17.0,0.000977,0.0,0.0,279.475355,0.000977,0.017565,0.000977,benign
589,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1069.0,74.0,0.0,52.0,16.0,0.001952,0.0,0.0,279.477307,0.001952,0.019517,0.001952,benign
590,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.54295,3.065643,0.0,0.0,benign
591,167772687,167772674,60.0,1.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,53.0,2.0,0.0,0.0,0.0,284.49134100000003,1.948391,0.0,0.0,benign
592,167772674,167772687,60.0,1.0,0.0,0.0,0.0,64.0,6.0,5792.0,1.0,0.0,0.0,53.0,18.0,0.000976,0.0,0.0,284.492317,0.000976,0.000976,0.000976,benign
593,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,53.0,16.0,0.001952,0.0,0.0,284.494269,0.001952,0.002928,0.001952,benign
594,167772687,167772674,124.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,53.0,24.0,0.0,1.0,0.0,284.494269,0.0,0.002928,0.0,benign
595,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,0.0,53.0,16.0,0.001953,0.0,0.0,284.49622200000005,0.001953,0.004881,0.001953,benign
596,167772674,167772687,1119.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,1067.0,53.0,24.0,0.0,0.0,0.0,284.503084,0.006862,0.011743,0.006862,benign
597,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,53.0,16.0,0.0019210000000000002,0.0,0.0,284.505005,0.0019210000000000002,0.013663999999999999,0.0019210000000000002,benign
598,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,53.0,17.0,0.0,0.0,0.0,284.506957,0.001952,0.015616,0.001952,benign
599,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,53.0,17.0,0.000977,0.0,0.0,284.507934,0.000977,0.016593,0.000977,benign
600,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1069.0,74.0,0.0,53.0,16.0,0.001952,0.0,0.0,284.509886,0.001952,0.018545,0.001952,benign
601,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.27162000000004,2.761734,0.0,0.0,benign
602,167772687,167772674,60.0,1.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,54.0,2.0,0.0,0.0,0.0,289.51298399999996,2.241364,0.0,0.0,benign
603,167772674,167772687,60.0,1.0,0.0,0.0,0.0,64.0,6.0,5792.0,1.0,0.0,0.0,54.0,18.0,0.001952,0.0,0.0,289.514936,0.001952,0.001952,0.001952,benign
604,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,54.0,16.0,0.000976,0.0,0.0,289.515912,0.000976,0.002928,0.000976,benign
605,167772687,167772674,124.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,54.0,24.0,0.0,1.0,0.0,289.516888,0.000976,0.003904,0.000976,benign
606,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,0.0,54.0,16.0,0.000976,0.0,0.0,289.51786400000003,0.000976,0.00488,0.000976,benign
607,167772674,167772687,1119.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,1067.0,54.0,24.0,0.0,0.0,0.0,289.52859900000004,0.010735,0.015615,0.010735,benign
608,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,54.0,16.0,0.001957,0.0,0.0,289.530556,0.001957,0.017572,0.001957,benign
609,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,54.0,17.0,0.0,0.0,0.0,289.532507,0.0019510000000000003,0.019523,0.0019510000000000003,benign
610,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,54.0,17.0,0.00195,0.0,0.0,289.534457,0.00195,0.021473,0.00195,benign
611,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1069.0,74.0,0.0,54.0,16.0,0.002927,0.0,0.0,289.537384,0.002927,0.0244,0.002927,benign
612,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.060001,2.522617,0.0,0.0,benign
613,167772687,167772674,60.0,1.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,55.0,2.0,0.0,0.0,0.0,294.540063,2.4800619999999998,0.0,0.0,benign
614,167772674,167772687,60.0,1.0,0.0,0.0,0.0,64.0,6.0,5792.0,1.0,0.0,0.0,55.0,18.0,0.000941,0.0,0.0,294.541004,0.000941,0.000941,0.000941,benign
615,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,55.0,16.0,0.0019850000000000002,0.0,0.0,294.54298900000003,0.0019850000000000002,0.002926,0.0019850000000000002,benign
616,167772687,167772674,124.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,55.0,24.0,0.0,1.0,0.0,294.54298900000003,0.0,0.002926,0.0,benign
617,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,0.0,55.0,16.0,0.00195,0.0,0.0,294.544939,0.00195,0.004876,0.00195,benign
618,167772674,167772687,1119.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,1067.0,55.0,24.0,0.0,0.0,0.0,294.551741,0.006802,0.011678000000000001,0.006802,benign
619,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,55.0,16.0,0.001952,0.0,0.0,294.553693,0.001952,0.013630000000000001,0.001952,benign
620,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,55.0,17.0,0.0,0.0,0.0,294.554669,0.000976,0.014606000000000001,0.000976,benign
621,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,55.0,17.0,0.000976,0.0,0.0,294.555645,0.000976,0.015581999999999999,0.000976,benign
622,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1069.0,74.0,0.0,55.0,16.0,0.0019510000000000003,0.0,0.0,294.557596,0.0019510000000000003,0.017533,0.0019510000000000003,benign
623,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.760146,2.20255,0.0,0.0,benign
624,167772687,167772674,60.0,1.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,56.0,2.0,0.0,0.0,0.0,299.559644,2.799498,0.0,0.0,benign
625,167772674,167772687,60.0,1.0,0.0,0.0,0.0,64.0,6.0,5792.0,1.0,0.0,0.0,56.0,18.0,0.000976,0.0,0.0,299.56062000000003,0.000976,0.000976,0.000976,benign
626,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,56.0,16.0,0.001953,0.0,0.0,299.562573,0.001953,0.0029289999999999997,0.001953,benign
627,167772687,167772674,124.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,56.0,24.0,0.0,1.0,0.0,299.562573,0.0,0.0029289999999999997,0.0,benign
628,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,0.0,56.0,16.0,0.00195,0.0,0.0,299.564523,0.00195,0.004879,0.00195,benign
629,167772674,167772687,1119.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,1067.0,56.0,24.0,0.0,0.0,0.0,299.572331,0.007808,0.012687,0.007808,benign
630,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,56.0,16.0,0.001953,0.0,0.0,299.574284,0.001953,0.01464,0.001953,benign
631,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,56.0,17.0,0.0,0.0,0.0,299.57526,0.000976,0.015616,0.000976,benign
632,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,56.0,17.0,0.001967,0.0,0.0,299.577227,0.001967,0.017583,0.001967,benign
633,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1069.0,74.0,0.0,56.0,16.0,0.000967,0.0,0.0,299.578194,0.000967,0.01855,0.000967,benign
634,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.516389,1.9381950000000001,0.0,0.0,benign
635,167772687,167772674,60.0,1.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,57.0,2.0,0.0,0.0,0.0,304.594472,3.0780830000000003,0.0,0.0,benign
636,167772674,167772687,60.0,1.0,0.0,0.0,0.0,64.0,6.0,5792.0,1.0,0.0,0.0,57.0,18.0,0.0011279999999999999,0.0,0.0,304.5956,0.0011279999999999999,0.0011279999999999999,0.0011279999999999999,benign
637,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,57.0,16.0,0.000942,0.0,0.0,304.596542,0.000942,0.00207,0.000942,benign
638,167772687,167772674,124.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,57.0,24.0,0.0,1.0,0.0,304.597517,0.000975,0.003045,0.000975,benign
639,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,0.0,57.0,16.0,0.000977,0.0,0.0,304.598494,0.000977,0.0040219999999999995,0.000977,benign
640,167772674,167772687,1119.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,1067.0,57.0,24.0,0.0,0.0,0.0,304.60632200000003,0.007828,0.01185,0.007828,benign
641,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,57.0,16.0,0.0019329999999999998,0.0,0.0,304.608255,0.0019329999999999998,0.013783000000000002,0.0019329999999999998,benign
642,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,57.0,17.0,0.0,0.0,0.0,304.60922999999997,0.000975,0.014758000000000002,0.000975,benign
643,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,57.0,17.0,0.001967,0.0,0.0,304.611197,0.001967,0.016725,0.001967,benign
644,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1069.0,74.0,0.0,57.0,16.0,0.0009599999999999999,0.0,0.0,304.61215699999997,0.0009599999999999999,0.017685,0.0009599999999999999,benign
645,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.24972,1.6375629999999999,0.0,0.0,benign
646,167772687,167772674,60.0,1.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,58.0,2.0,0.0,0.0,0.0,309.61933500000004,3.369615,0.0,0.0,benign
647,167772674,167772687,60.0,1.0,0.0,0.0,0.0,64.0,6.0,5792.0,1.0,0.0,0.0,58.0,18.0,0.001917,0.0,0.0,309.621252,0.001917,0.001917,0.001917,benign
648,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,58.0,16.0,0.000981,0.0,0.0,309.622233,0.000981,0.002898,0.000981,benign
649,167772687,167772674,124.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,58.0,24.0,0.0,1.0,0.0,309.623205,0.0009720000000000001,0.00387,0.0009720000000000001,benign
650,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,0.0,58.0,16.0,0.000978,0.0,0.0,309.624183,0.000978,0.004848,0.000978,benign
651,167772674,167772687,1119.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,1067.0,58.0,24.0,0.0,0.0,0.0,309.632017,0.007834,0.012681999999999999,0.007834,benign
652,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,58.0,16.0,0.001957,0.0,0.0,309.633974,0.001957,0.014639,0.001957,benign
653,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,58.0,17.0,0.0,0.0,0.0,309.634918,0.000944,0.015583000000000001,0.000944,benign
654,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,58.0,17.0,0.0019510000000000003,0.0,0.0,309.636869,0.0019510000000000003,0.017534,0.0019510000000000003,benign
655,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1069.0,74.0,0.0,58.0,16.0,0.000976,0.0,0.0,309.637845,0.000976,0.01851,0.000976,benign
656,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.006545,1.3687,0.0,0.0,benign
657,167772687,167772674,60.0,1.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,59.0,2.0,0.0,0.0,0.0,314.641058,3.6345129999999997,0.0,0.0,benign
658,167772674,167772687,60.0,1.0,0.0,0.0,0.0,64.0,6.0,5792.0,1.0,0.0,0.0,59.0,18.0,0.00195,0.0,0.0,314.643008,0.00195,0.00195,0.00195,benign
659,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,59.0,16.0,0.002931,0.0,0.0,314.645939,0.002931,0.004881,0.002931,benign
660,167772687,167772674,124.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,59.0,24.0,0.0,1.0,0.0,314.646913,0.000974,0.005855,0.000974,benign
661,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,0.0,59.0,16.0,0.001952,0.0,0.0,314.648865,0.001952,0.007807,0.001952,benign
662,167772674,167772687,1119.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,1067.0,59.0,24.0,0.0,0.0,0.0,314.658625,0.00976,0.017567,0.00976,benign
663,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,59.0,16.0,0.001952,0.0,0.0,314.660577,0.001952,0.019518999999999998,0.001952,benign
664,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,59.0,17.0,0.0,0.0,0.0,314.662529,0.001952,0.021471,0.001952,benign
665,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,59.0,17.0,0.0019510000000000003,0.0,0.0,314.66447999999997,0.0019510000000000003,0.023422,0.0019510000000000003,benign
666,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1069.0,74.0,0.0,59.0,16.0,0.001954,0.0,0.0,314.666434,0.001954,0.025376,0.001954,benign
667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.760627,1.094193,0.0,0.0,benign
668,167772687,167772674,60.0,1.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,319.667932,3.9073050000000005,0.0,0.0,benign
669,167772674,167772687,60.0,1.0,0.0,0.0,0.0,64.0,6.0,5792.0,1.0,0.0,0.0,60.0,18.0,0.002927,0.0,0.0,319.670859,0.002927,0.002927,0.002927,benign
670,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,60.0,16.0,0.002927,0.0,0.0,319.673786,0.002927,0.005854,0.002927,benign
671,167772687,167772674,124.0,1.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,72.0,60.0,24.0,0.0,1.0,0.0,319.674804,0.001018,0.006872,0.001018,benign
672,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,0.0,60.0,16.0,0.0019100000000000002,0.0,0.0,319.676714,0.0019100000000000002,0.008782,0.0019100000000000002,benign
673,167772674,167772687,1119.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,73.0,1.0,1067.0,60.0,24.0,0.0,0.0,0.0,319.70975699999997,0.033043,0.041825,0.033043,benign
674,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,60.0,16.0,0.000976,0.0,0.0,319.710733,0.000976,0.042801,0.000976,benign
675,167772687,167772674,52.0,1.0,0.0,0.0,0.0,64.0,6.0,64128.0,1068.0,73.0,0.0,60.0,17.0,0.0,0.0,0.0,319.71268599999996,0.001953,0.044754,0.001953,benign
676,167772674,167772687,52.0,1.0,0.0,0.0,0.0,64.0,6.0,5824.0,74.0,1068.0,0.0,60.0,17.0,0.0019850000000000002,0.0,0.0,319.714671,0.0019850000000000002,0.046738999999999996,0.0019850000000000002,benign
